name,address,subway_distance,call,price,url,note,visitor_review,blog_review,area,subway,star,orginized_price
카이 스터디룸,"서울 서초구 방배천로4길 1 4층, 5층",사당역 11번출구에서 93m,번호정보 없음,"옥탑방(4명이하) 시간당10,000원기본3시간 상품변동A그룹(8인이하)90,000원B그룹( 9~14명)120,000원C그룹(15~20명)150,000원D그룹(21~25명)180,000원종일상품(5시간 가격에 8시간 사용)변동A그룹_09~17시150,000원B그룹_09~17시200,000원C그룹_09~17시250,000원",https://kaiplacesadang.modoo.at/?link=1sbax3xe,"무선 인터넷, 남/녀 화장실 구분, 예약, 단체 이용 가능",방문자 리뷰 89,블로그 리뷰 25,서초구,사당역,별점 4.55,"4인 - 1시간 10,000원, A그룹 - 1시간 30,000원, B그룹 - 1시간 40,000원, C그룹 - 1시간 50,000원, D그룹 - 1시간 60,000원"
셀스스터디룸 사당점,서울 동작구 동작대로 49,사당역 10번출구에서 303m,0507-1425-0782,가격정보 없음,https://sd.sels.co.kr,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 주차",방문자 리뷰 42,블로그 리뷰 325,동작구,사당역,별점 4.68,가격정보 없음
셀스스터디룸 사당3번출구점,서울 서초구 과천대로 946 우성상가 3층,사당역 3번출구에서 3m,0507-1462-0779,가격정보 없음,https://ss.sels.co.kr,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 주차",,블로그 리뷰 32,서초구,사당역,,가격정보 없음
하이스터디룸 사당점,서울 관악구 과천대로 943 금강빌딩 5층,사당역 4번출구에서 27m,0507-1457-2104,"1시간 이용금액1,500원30분 이용금액1,000원프린트(흑백)100원프린트(컬러)200원프리미엄캡슐커피 스타벅스2,700원프리미엄캡슐 티2,700원다양한 스낵류변동다양한 음료류변동32인치모니터사용-무료변동",https://www.instagram.com/studyroom_hi?igsh=d2J2Nmp1ZmJxejFr&utm_source=qr,"예약, 무선 인터넷, 단체 이용 가능, 대기공간, 남/녀 화장실 구분",방문자 리뷰 175,블로그 리뷰 18,관악구,사당역,,가격정보 없음
스터디룸위드 사당점,서울 관악구 과천대로 941 지산빌딩 502호 스터디룸위드,사당역 4번출구에서 50m,0507-1335-8253,"1시간 이용금액1,500원30분 이용금액1,000원2인 이용시 1인당 1시간 이용금액2,000원빔프로젝터 1시간2,000원아메리카노(illy 캡슐)2,500원",https://blog.naver.com/sweetsadang,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 주차",방문자 리뷰 275,블로그 리뷰 129,관악구,사당역,별점 4.41,"1인 - 1시간 1,500원, 2인 - 1시간 2,000원"
올공스터디룸,"서울 관악구 과천대로 939 르메이에르강남타운2차 201호, 202호",사당역 4번출구에서 74m,번호정보 없음,가격정보 없음,URL정보 없음,무선 인터넷,방문자 리뷰 9,블로그 리뷰 7,관악구,사당역,,가격정보 없음
컨센터블 스터디룸&카페 이수점,서울 동작구 동작대로39길 22 이수힐스테이트 에비뉴 상가 2층,총신대입구(이수)역 14번출구에서 655m,번호정보 없음,"*무료체험권 (7시간)무료*4주 자유석 (하루 3시간)38,000원1시간 (연속)1,400원3시간 (연속)4,000원6시간 (연속)7,000원9시간 (연속)9,000원12시간 (연속)12,000원50시간 충전권69,000원100시간 충전권119,000원200시간 충전권179,000원",https://concentable.notion.site/7770ceb9557b454da6d9f51b99e03036?pvs=4,"무선 인터넷, 남/녀 화장실 구분, 예약, 단체 이용 가능, 주차",방문자 리뷰 1,블로그 리뷰 33,동작구,총신대입구(이수)역,별점 4.86,"무료체험권 - 7시간 무료, 4주 자유석 - 하루 3시간 38,000원, 1인 - 1시간 1,400원, 1인 - 3시간 4,000원, 1인 - 6시간 7,000원, 1인 - 9시간 9,000원, 1인 - 12시간 12,000원"
써밋스터디카페 이태원점,서울 용산구 회나무로13길 5 501호,녹사평역 2번출구에서 595m,0507-1481-5220,가격정보 없음,URL정보 없음,"무선 인터넷, 남/녀 화장실 구분, 예약, 간편결제",방문자 리뷰 46,블로그 리뷰 3,용산구,녹사평역,,가격정보 없음
작심스터디카페 더작심 한남순천향점,서울 용산구 대사관로31길 7-3 2층~4층,한남역 1번출구에서 709m,번호정보 없음,"이용중상태 2h 연장5,000원일회시간권 3시간6,300원일회시간권 5시간9,500원일회시간권 7시간12,900원일회시간권 10시간17,900원정액시간권 50시간 (30일)100,000원정액시간권 100시간 (70일)180,000원기간권 2주140,000원기간권 4주230,000원고정석 4주280,000원",https://www.instagram.com/p/CtihIyDPYhO/,"남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능, 예약",방문자 리뷰 64,블로그 리뷰 30,용산구,한남역,,가격정보 없음
공본스터디카페 보광센터,서울 용산구 장문로 97 2층,한남역 1번출구에서 890m,번호정보 없음,"50시간권80,000원100시간권150,000원150시간권210,000원2주권100,000원4주권170,000원2시간 이용권4,000원4시간 이용권7,000원6시간 이용권9,000원9시간 이용권12,000원종일이용권 (24시간)20,000원",https://instagram.com/gongbon_bogwang?igshid=ZDdkNTZiNTM=,"무선 인터넷, 남/녀 화장실 구분",방문자 리뷰 16,블로그 리뷰 3,용산구,한남역,,"4인실 - 1시간 2,000원, 4인실 - 2시간 3,500원, 4인실 - 3시간 4,500원, 4인실 - 4.5시간 6,000원, 4인실 - 24시간 20,000원"
더스터디카페 안암고려대점,"서울 성북구 개운사길 5 세한빌딩 4층, 5층",안암역 1번출구에서 75m,0507-1433-2225,"[인터뷰룸] 2시간 20,000원20,000원[스터디룸]1인 1시간 2,500원2,500원[스터디룸]최소 2인 최소2시간10,000원[스터디룸]아래 홈페이지에서 예약가능2,500원[인터뷰룸]개인노트북 사용공간 2시간17,000원",http://www.thestudy.kr/,"무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 예약",186,33,성북구,안암역,별점 정보 없음,"2인실 - 2시간 10,000원, 1인 - 1시간 2,500원, 1인 - 2시간 20,000원, 개인노트북 사용공간 - 2시간 17,000원"
스터디룸 MOiM 성신여대점,서울 성북구 동소문로20길 29-7 4층,성신여대입구역 2번출구에서 175m,0507-1303-4170,"스터디룸 1시간 대여 (회원포인트가입시)1,250원스터디룸 1시간 대여 (일반요금)1,500원스터디룸 대여-30분 추가1,000원빔프로젝터 1시간2,000원아메리카노(Ice/Hot)2,000원아이스티1,500원핫초코/아이스초코2,000원허브티(카모마일/페퍼민트/녹차)1,500원탄산수(레몬/자몽/라임)1,200원과일에이드(자몽/레몬/오렌지)3,000원",http://www.moimstudy.com/,"예약, 단체 이용 가능, 무선 인터넷",520,20,성북구,성신여대입구역,4,"4인실 - 1시간 1,250원~1,500원, 2시간 2,500원~3,000원, 4시간 5,000원~6,000원, 6시간 7,500원~9,000원"
이지스스터디카페 성신여대점,서울 성북구 동소문로 121 2층 이지스스터디카페 성신여대점,성신여대입구역 7번출구에서 157m,번호정보 없음,"4인 스터디룸 (2시간)8,000원6인 스터디룸 (2시간)12,000원8인 스터디룸 (2시간)16,000원[일일 이용권]2시간3,000원[일일 이용권]3시간4,000원[일일 이용권]5시간6,000원[일일 이용권]6시간7,000원[일일 이용권]8시간8,000원[일일 이용권]12시간10,000원[시간제 정기권]50시간58,000원",http://pf.kakao.com/_Jiinxj,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 예약",145,16,성북구,성신여대입구역,4,"4인실 - 1시간 4,000원, 6인실 - 1시간 6,000원, 8인실 - 1시간 8,000원"
성신여대 모임공간 해냄,서울 성북구 보문로32길 34 지하1층,성신여대입구역 2번출구에서 374m,0507-1301-2919,가격정보 없음,https://www.instagram.com/culturespace_haenaem,"예약, 무선 인터넷, 단체 이용 가능",4,9,성북구,성신여대입구역,별점 정보 없음,가격정보 없음
공간샘스터디카페오피스 성신여대점,서울 성북구 동소문로20나길 48 2층,성신여대입구역 1번출구에서 271m,번호정보 없음,"[1회권] 2시간3,500원[1회권] 4시간5,000원[1회권] 6시간7,000원[1회권] 11시간12,000원[정액권] 50시간85,000원[정액권] 100시간130,000원[기간권] 고정석 - 관리자 문의250,000원세미나실 (4인실) 1시간 이용요금8,000원",https://saemcafe85.modoo.at,"단체 이용 가능, 예약, 무선 인터넷",61,42,성북구,성신여대입구역,별점 정보 없음,"4인실 - 1시간 8,000원, 4인실 - 2시간 3,500원, 4인실 - 4시간 5,000원, 4인실 - 6시간 7,000원, 4인실 - 11시간 12,000원"
르하임스터디카페 고대안암점,서울 성북구 개운사길 45 3층,안암역 1번출구에서 265m,0507-1368-6427,"1회 시간권 (4시간)5,000원1회 시간권 (6시간)6,000원1회 시간권 (9시간)8,000원1회 시간권 (12시간)10,000원1주권 기간권(7일)45,000원2주권 기간권 (14일)80,000원4주권 기간권 (28일)130,000원8주권 기간권(56일)250,000원12주권 기간권(84일)360,000원30시간 정액권(30일)40,000원",https://blog.naver.com/lchayimkorea1,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분",205,54,성북구,안암역,5,가격정보 없음
UP투유스터디카페 보문역점,서울 성북구 보문로 90-2 덕산빌딩3층 업UP투유스터디카페,보문역 6번출구에서 219m,번호정보 없음,"당일권 2시간3,000원당일권 4시간5,000원당일권 6시간7,000원당일권 8시간8,000원당일권 10시간9,000원정액권 50시간60,000원정액권 100시간110,000원정액권 200시간210,000원기간권 2주80,000원기간권 4주140,000원",URL정보 없음,"무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능",56,5,성북구,보문역,별점 정보 없음,가격정보 없음
보문스터디카페,서울 성북구 보문로 140 6층,보문역 3번출구에서 214m,번호정보 없음,가격정보 없음,URL정보 없음,비고 없음,방문자 리뷰 없음,블로그 리뷰 없음,성북구,보문역,별점 정보 없음,가격정보 없음
앤딩스터디카페 종암점,서울 성북구 종암로23길 16 지하1층,역정보 없음,02-953-9515,"1시간 일일권1,000원4시간 일일권3,500원6시간 일일권5,000원9시간 일일권7,000원12시간 일일권9,000원100시간 충전권95,000원200시간 충전권180,000원2주 기간권65,000원4주 기간권109,000원8주 기간권210,000원",https://www.andingstudy.com/,"남/녀 화장실 구분, 예약, 무선 인터넷, 단체 이용 가능, 간편결제",28,18,성북구,,별점 정보 없음,가격정보 없음
랭스터디카페 고려대점,서울 성북구 고려대로24길 55 3층 랭스터디카페 고려대점,안암역 3번출구에서 329m,02-926-3001,"1시간권2,000원3시간권4,500원6시간권8,000원8시간권10,000원자동연장요금(1시간)1,500원1일권(아침9시~밤12시)13,000원야간권(밤10시~아침9시)6,000원스터디룸(1시간)6,000원빅! 아메리카노 (스타벅스 원두)2,400원30일 무제한140,000원",http://langstudycafegu.modoo.at,"무선 인터넷, 남/녀 화장실 구분",295,75,성북구,안암역,별점 정보 없음,"0인실 - 1시간 2,000원, 0인실 - 3시간 4,500원, 0인실 - 6시간 8,000원, 0인실 - 8시간 10,000원, 0인실 - 1시간 자동연장요금 1,500원, 0인실 - 1시간 스터디룸 6,000원"
써니스터디카페,서울 성북구 도봉로 11 삼주빌딩 5층 501호,미아사거리역 4번출구에서 248m,0507-1317-0065,"2시간 이용권4,000원4시간 이용권6,000원6시간 이용권8,000원9시간 이용권10,000원12시간 이용권12,000원14일 기간권75,000원28일 기간권130,000원56일기간권240,000원98일기간권360,000원30일 지정석 기간권+사물함 30일190,000원",https://blog.naver.com/ssunyst,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 주차",27,8,성북구,미아사거리역,별점 정보 없음,"4인실 - 1시간 2,000원, 4인실 - 1시간 1,500원, 4인실 - 1시간 1,333원, 4인실 - 1시간 1,111원, 4인실 - 1시간 1,000원"
스터디101,서울 성북구 종암로21길 128 두성빌딩 4층,길음역 10번출구에서 531m,0507-1324-1011,"선불권(30시간)-음료무료45,000원선불권(50시간)-음료무료70,000원1시간권-음료무료2,000원3시간권-음료무료4,000원5시간권-음료무료6,000원당일 시간권 추가요금 (30분당)500원선불권(100시간)-음료무료120,000원스터디룸/기본 2시간/2인 기준8,000원스터디룸/ 추가 1시간/2인 기준4,000원아메리카노(핫/아이스)2,000원",https://www.instagram.com/study101_jongam,"단체 이용 가능, 예약, 주차, 무선 인터넷, 포장, 발렛파킹, 남/녀 화장실 구분",23,2,성북구,길음역,4,"2인 - 1시간 4,000원, 2인 - 2시간 8,000원, 2인 - 3시간 12,000원"
포레스트스터디카페 고대안암점,서울 성북구 안암로 69-1 3층,안암역 3번출구에서 438m,0507-1376-1951,가격정보 없음,http://gosca.co.kr,"무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 예약",12,26,성북구,안암역,별점 정보 없음,가격정보 없음
스토피아스터디카페 길음뉴타운센터,서울 성북구 삼양로 59 3층,길음역 7번출구에서 487m,0507-1374-2409,가격정보 없음,https://blog.naver.com/stopia_gn,"남/녀 화장실 구분, 무선 인터넷",36,10,성북구,길음역,별점 정보 없음,가격정보 없음
비바체스터디카페 경희대점,"서울 동대문구 경희대로 18 3,4층",회기역 1번출구에서 694m,0507-1377-9611,"(스터디룸) 4인룸 1시간6,000원(스터디룸) 6인룸 1시간8,000원(당일권) 2시간3,000원(당일권) 4시간5,000원(당일권) 6시간6,000원(당일권) 9시간8,000원(당일권) 12시간10,000원(정기권) 2주70,000원(정기권) 4주130,000원(정액권) 30시간 [유효기간90일]45,000원",https://blog.naver.com/2082ksh,비고 없음,134,29,동대문구,회기역,4,"4인실 - 1시간 6,000원, 6인실 - 1시간 8,000원"
커피엔스터디카페 스터디룸,서울 동대문구 이문로 86 2층 커피엔스터디카페 스터디룸,외대앞역 4번출구에서 424m,0507-1390-7607,가격정보 없음,https://coffeenstudy.modoo.at/,"무선 인터넷, 예약, 주차, 단체 이용 가능",164,9,동대문구,외대앞역,별점 정보 없음,가격정보 없음
어라운드스터디카페 전농점,서울 동대문구 전농로 120 3층 어라운드스터디카페 전농점,역정보 없음,0507-1470-3019,"4주 고정석(28일)160,000원2주 정기권(14일)80,000원4주 정기권(28일)140,000원8주 정기권(56일)260,000원50시간 정액권 (사용기한 2개월)70,000원100시간 정액권 (사용기한 4개월)120,000원200시간 정액권 (사용기한 6개월)220,000원2시간~12시간4,000~12,000원스터디룸 1~3인 1시간6,000원스터디룸 4~6인 1시간10,000원",https://aroundjn.modoo.at/,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 예약",55,109,동대문구,,별점 정보 없음,"스터디룸 1~3인 - 1시간 6,000원, 스터디룸 4~6인 - 1시간 10,000원"
더스터디카페,서울 동대문구 망우로14길 6,회기역 2번출구에서 193m,번호정보 없음,"1시간1,500원2시간2,500원3시간3,500원4시간4,500원6시간6,000원9시간8,000원12시간10,000원24시간14,000원알파룸(2인실, 룸기준 시간당)4,000원회의실(4인실, 룸기준 시간당)5,000원",https://blog.naver.com/thestudy1,"예약, 남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능",140,64,동대문구,회기역,4,"2인실 - 1시간 4,000원, 4인실 - 1시간 5,000원"
위넌스터디카페 장안센터2호점,서울 동대문구 한천로 205 서흥빌딩 2층,역정보 없음,0507-1350-6672,"(Study Zone) 1시간3,000원(Study Zone) 2시간4,000원(Study Zone) 4시간6,000원(Study Zone) 6시간8,000원(Study Zone) 8시간10,000원(Study Zone) 12시간12,000원(Study Zone) 24시간16,000원(Study Zone) 심야권(23~07)7,000원(Study Zone) 정기권 1주45,000원(Study Zone) 정기권 2주80,000원",https://winnen57.modoo.at/,비고 없음,31,25,동대문구,,별점 정보 없음,"Study Zone - 1시간 3,000원, Study Zone - 2시간 4,000원, Study Zone - 4시간 6,000원, Study Zone - 6시간 8,000원, Study Zone - 8시간 10,000원, Study Zone - 12시간 12,000원, Study Zone - 24시간 16,000원"
